valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Popularidad,duration_s,numero_de_artista_muestra,artistslistmuestra,featm
0.852,1988,0.285,"['Hank Williams, Jr.']",0.675,199467,0.5670000000000001,0,1H8VHGHaRujxpq15KUglIw,0,7,0.275,-12.978,1,If The South Woulda Won,44,1988,0.0632,109.377,No Popular,199.467,2,,1
0.294,1948,0.99,['Lata Mangeshkar'],0.313,208060,0.196,0,5QdSjJdjnQQLJUG4tmjx2Y,0.00113,11,0.418,-11.913,1,Dekho Duniyawalo Ujda Hai,0,1948-12-31,0.0403,78.581,No Popular,208.06,1,,0
0.0389,1935,0.911,"['Samuel Barber', 'Tokyo String Quartet']",0.264,477587,0.0789,0,2j4KREmlK6gLws3e617iCk,0.878,0,0.29600000000000004,-19.951,1,"String Quartet in B Minor, Op. 11: I. Molto allegro e appassionato",0,1935,0.045,106.451,No Popular,477.587,2,,1
0.944,1975,0.489,['Dennis Brown'],0.8140000000000001,182840,0.517,0,4rjaK8Ifn2imrt6uyidOXS,1.91e-6,6,0.0374,-8.766,0,Westbound Train,37,1975-01-01,0.0724,88.805,No Popular,182.84,1,,0
0.648,2011,0.4,['Los Originales De San Juan'],0.435,232880,0.583,0,63wbTBP4u4UNCCHqLvdpUg,0,7,0.154,-6.5520000000000005,1,La Herencia De Mi Padre,50,2011-02-08,0.107,166.507,No Popular,232.88,1,,0
0.563,2011,0.6759999999999999,['Andrew Rannells'],0.377,282787,0.452,1,4YfNmQKnrX5DrlAxSAnMoA,0,1,0.295,-9.133,1,I Believe,51,2011-05-17,0.051,166.553,No Popular,282.787,1,,0
0.377,2008,0.312,"['High School Musical Cast', 'Vanessa Hudgens', 'Lucas Grabeel', 'Zac Efron', 'Olesya Rulin']",0.547,156187,0.723,0,3SMxd9vNy41n9Xk4UFw36S,0,2,0.112,-4.8039999999999985,0,Just Wanna Be With You - Original Version,62,2008-01-01,0.0323,102.003,No Popular,156.187,5,,1
0.429,2014,0.00991,['U2'],0.672,252162,0.441,0,0gcPlCmT36t4uzSwlIrfQh,6.7e-6,1,0.109,-9.065,0,Every Breaking Wave,47,2014-01-01,0.0268,115.059,No Popular,252.162,1,,0
0.171,1996,0.5820000000000001,"['Misfits', 'Glenn Danzig']",0.408,128560,0.951,0,3S57bzswsjvHIT2rMs74vi,0.435,2,0.146,-6.254,1,Where Eagles Dare - Reel Platinum 1986,35,1996-02-27,0.0511,91.411,No Popular,128.56,2,,1
0.809,1966,0.784,"['Cy Coleman', 'Arnold Soboloff', 'Harold Pierson', 'Eddie Gasper', 'Sweet Charity Ensemble', 'Fred Werner', 'Sweet Charity Original Broadway Cast']",0.728,238560,0.454,0,2xjWi6bLbaHK1HTQRWwsSu,0,0,0.364,-13.349,1,Sweet Charity: The Rhythm of Life,28,1966,0.0659,86.198,No Popular,238.56,7,,1
0.963,1976,0.315,['The Doobie Brothers'],0.636,284160,0.5820000000000001,0,7t9TKKj8WrhMiNwP3yD9Yx,5.5499999999999e-4,7,0.0864,-14.035,1,8th Avenue Shuffle,32,1976-03-12,0.0366,93.177,No Popular,284.16,1,,0
0.922,1986,0.0214,['Talk Talk'],0.6990000000000001,390693,0.407,0,3wowK80ug94yqlI86A9Ej9,0.0694,5,0.0393,-12.58,0,Happiness Is Easy - 1997 Remaster,52,1986,0.0548,106.948,No Popular,390.693,1,,0
0.18600000000000003,2009,4.05e-5,['Lamb of God'],0.3,235133,0.976,0,2F9tfxxFvnbijR10IvW6Rg,0.0237,6,0.113,-3.592,1,Grace,41,2009-02-24,0.297,129.204,No Popular,235.133,1,,0
0.789,2017,0.0837,['Ayo & Teo'],0.804,238587,0.8859999999999999,0,0pSBuHjILhNEo55xK1zrRt,0,1,0.266,-2.512,1,Rolex,77,2017-03-15,0.04,144.946,Popular,238.587,1,,0
0.564,2015,0.00416,['Sorority Noise'],0.34,192827,0.6509999999999999,0,4JgABUEuQw3QKHBAwLqQue,0,5,0.102,-5.857,1,Art School Wannabe,54,2015-06-16,0.0492,147.442,No Popular,192.827,1,,0
0.963,1968,0.153,['The Kinks'],0.741,131135,0.927,0,6MHBmNtd4bTbNThOMzwFX5,2.92e-6,0,0.0635,-7.0139999999999985,1,People Take Pictures of Each Other - 2018 Stereo Remaster,29,1968-11-22,0.054,146.84799999999996,No Popular,131.135,1,,0
0.8959999999999999,2001,0.0119,"['Jamiroquai', 'Beverley Knight']",0.799,224493,0.69,0,0upgxxew2mVAEctrz08jnf,2.87e-5,11,0.133,-4.998,0,Love Foolosophy (with Beverley Knight) - Radio Edit,58,2001-09-11,0.0749,129.297,No Popular,224.493,2,,1
0.486,2013,0.0256,['Paramore'],0.45,212560,0.787,0,6JmV5cyTQ934NxLY4Z0tg1,1.02e-6,6,0.109,-3.913,1,(One of Those) Crazy Girls,54,2013-04-05,0.0403,122.994,No Popular,212.56,1,,0
0.973,1939,0.8390000000000001,"['Judy Garland', 'Ray Bolger', 'Buddy Ebsen']",0.612,28067,0.36,0,1i6plbT9FDIGw95vfDhibg,5.06e-6,8,0.428,-18.963,1,We're Off to See the Wizard,1,1939-08-25,0.0455,137.814,No Popular,28.067,3,,1
0.737,2009,0.00311,['LMFAO'],0.944,227933,0.477,1,1vaUxfrERQIQfJ1wBTmeRE,6.809999999999999e-5,6,0.109,-7.331,0,I'm In Miami Bitch,49,2009-01-01,0.33,127.965,No Popular,227.933,1,,0
0.59,1976,0.195,['Rush'],0.341,303933,0.933,0,3uX4GqMF6fRNyeIj3Sc27U,1.12e-5,2,0.983,-6.716,1,"Fly By Night / In The Mood - Live At Massey Hall, Toronto / 1976",23,1976-09-29,0.0605,134.808,No Popular,303.933,1,,0
0.519,2008,0.272,['Jay Chou'],0.7559999999999999,251560,0.635,0,1KlVJebZrrMSMxcEKOV5w5,0,1,0.146,-5.369,1,給我一首歌的時間,53,2008-11-09,0.0282,118.004,No Popular,251.56,1,,0
0.243,2011,0.452,['AWOLNATION'],0.825,259102,0.435,0,5xhQChGGhKLWqBqX4XhtYE,0.609,1,0.0953,-9.582,1,Sail,76,2011,0.0568,119.038,No Popular,259.102,1,,0
0.425,2006,0.0714,['Hikaru Utada'],0.498,283773,0.8420000000000001,0,5r7TMSzxsHDLgqAGgJaD8r,0,1,0.113,-5.155,0,Passion - Single Version,47,2006-06-14,0.0433,108.963,No Popular,283.773,1,,0
0.63,2004,0.00577,['Natasha Bedingfield'],0.706,259333,0.8009999999999999,0,1D1nixOVWOxvNfWi0UD7VX,0,5,0.0822,-6.3329999999999975,1,Unwritten,76,2004-08-30,0.0399,100.013,No Popular,259.333,1,,0
0.417,2016,0.423,['Jain'],0.825,248987,0.6629999999999999,0,4TNFLwe6DhtR3Wn1JKMqMJ,0.415,2,0.28600000000000003,-9.414,1,Makeba,55,2016-11-25,0.0687,116.051,No Popular,248.987,1,,0
0.12,1959,0.856,['Duke Ellington'],0.28,162200,0.00914,0,6lR5ZFGtn66ife6N13jtO6,0.925,10,0.135,-27.224,1,Midnight Indigo,18,1959,0.0419,58.109,No Popular,162.2,1,,0
0.504,2008,0.0136,['Foreigner'],0.499,232333,0.802,0,36xEjbl8DtevPJgw6i9IuY,1.56e-6,7,0.128,-4.537,1,Feels like the First Time - 2008 Remaster,53,2008,0.0547,107.705,No Popular,232.333,1,,0
0.35200000000000004,2015,0.26,"['Pham', 'Yung Fusion']",0.8240000000000001,208671,0.5379999999999999,1,3gZUflBBfgS3QiTSTg0hk0,3.45e-5,6,0.13,-7.972,1,Movements,68,2015-03-18,0.269,110.879,No Popular,208.671,2,,1
0.713,1929,0.995,['Francisco Canaro'],0.6920000000000001,161493,0.0577,0,1xagcxXufwD8A0RTB4Wv1m,0.87,11,0.106,-19.38,0,Hasta Luego - Instrumental (Remasterizado),0,1929-11-06,0.078,118.824,No Popular,161.493,1,,0
0.8220000000000001,2011,0.00187,['Cynthia'],0.649,397000,0.648,0,4339KjMRnlrI8up0Pq8aaq,0.0925,2,0.106,-12.679,1,Change On Me,43,2011-08-15,0.0458,118.782,No Popular,397,1,,0
0.8059999999999999,2012,0.605,['Fidel Rueda'],0.7290000000000001,174213,0.424,0,781lqqMzOTUPNl21JdgaLS,5.58e-6,10,0.147,-4.869,1,Tú Ya Eres Cosa Del Pasado,60,2012-01-01,0.0352,131.857,No Popular,174.213,1,,0
0.385,1972,0.5529999999999999,['Curtis Mayfield'],0.472,228667,0.349,0,1aPTqdBzTN7IBKYQ6VzEg9,0.928,2,0.134,-7.665,1,Think - Instrumental,26,1972-07-01,0.0268,97.505,No Popular,228.667,1,,0
0.745,2012,0.448,['Canserbero'],0.665,361979,0.816,0,2kd0T6zgABT8P0s2h9QU5O,0,0,0.297,-6.752999999999999,1,Es Épico,70,2012,0.266,93.37,No Popular,361.979,1,,0
0.312,1960,0.967,['Claudio Villa'],0.459,225240,0.16,0,4CHajQqTLoMz9sCBEtlAcP,8.37e-6,5,0.237,-13.663,1,Luna rossa,21,1960,0.037,111.497,No Popular,225.24,1,,0
0.34,1969,0.639,['Leo Dan'],0.489,205107,0.329,0,7JRJrFh2ZupDLQ9R1blNY3,8.77e-6,5,0.201,-11.323,0,Yo Sé Que No Es Feliz,44,1969-10-31,0.0308,79.906,No Popular,205.107,1,,0
0.8340000000000001,1966,0.28600000000000003,['The Who'],0.338,117400,0.728,0,2ZndHMbShUJQRDKzdfHRMd,0,11,0.2,-4.6560000000000015,0,Heat Wave,18,1966-12-09,0.0328,92.788,No Popular,117.4,1,,0
0.208,1995,0.322,['Travis Tritt'],0.457,292600,0.35200000000000004,0,2wDNPdxYne20hok4QqmGZi,2.05e-4,5,0.0681,-9.524,1,Tell Me I Was Dreaming,46,1995,0.0247,71.479,No Popular,292.6,1,,0
0.918,2018,0.188,['Guaynaa'],0.7959999999999999,204631,0.911,0,2YRvdf9cdS88y1wB1WhKoE,0,1,0.499,-1.998,1,Rebota,71,2018-12-14,0.285,180.128,No Popular,204.631,1,,0
0.454,1972,0.365,['Billy Paul; Arranged by Bobby Martin'],0.249,285267,0.521,0,2s6HmYJ9Uh32W6wQWIu1Zy,1.07e-4,8,0.109,-12.369000000000002,1,Me And Mrs. Jones - Single Version,26,1972,0.0567,201.523,No Popular,285.267,1,,0
0.595,2014,0.0324,['Andy Grammer'],0.752,199263,0.775,0,4MflGTO2ZTcSQ12bWcyRgI,0,9,0.35100000000000003,-7.289,1,"Honey, I'm Good.",72,2014-08-05,0.0546,122.014,No Popular,199.263,1,,0
0.805,1996,0.403,['Blahzay Blahzay'],0.723,225267,0.7390000000000001,1,5hHdrN23SMuJkAsoyUcN24,0,0,0.365,-7.943,1,Danger - Original Mix,45,1996-08-13,0.401,177.886,No Popular,225.267,1,,0
0.412,2009,4.370000000000001e-5,['Five Finger Death Punch'],0.502,198320,0.959,1,53GK1KimbnONpkyckcWkiD,0.0129,11,0.12,-3.523,0,War Is the Answer,51,2009-09-22,0.104,184.094,No Popular,198.32,1,,0
0.721,1981,0.271,['Billy Joel'],0.542,229200,0.853,0,60NngcCnigdaQnCQc0TouF,4.17e-5,2,0.731,-7.539,0,"Los Angelenos - Live at Toad's Place, New Haven, CT - July 1980",26,1981-09-14,0.0593,129.94899999999998,No Popular,229.2,1,,0
0.0428,1961,0.973,"['Engelbert Humperdinck', 'Gürzenich Orchester Köln', 'Sir John Pritchard']",0.15,275360,0.165,0,7bhIP3U0TMLc71maLWnJDK,0.7120000000000001,5,0.115,-18.661,1,"Hänsel und Gretel: Prelude ""The Witch's Ride""",21,1961,0.0309,84.574,No Popular,275.36,3,,1
0.0605,1937,0.966,"['Richard Wagner', 'Waltraud Meier', 'Lorin Maazel']",0.227,310307,0.145,0,7mjsyNep72ceduwQN5wpAq,6.58e-4,7,0.165,-20.742,1,"Dich, teure Halle, grüß ich wieder (Hallenarie)",0,1937,0.0448,97.412,No Popular,310.307,3,,1
0.927,1965,0.5489999999999999,['Charlie Louvin'],0.6509999999999999,145507,0.556,0,1npdcr23x3KnyqOnUgiI7f,0,1,0.0971,-10.302,1,See The Big Man Cry,23,1965-01-01,0.0651,126.693,No Popular,145.507,1,,0
0.275,1987,0.0518,['INXS'],0.665,185694,0.6859999999999999,0,1qQSRy9DjrGh3jtsSCU6B1,1.76e-4,0,0.174,-5.849,1,Never Tear Us Apart,60,1987,0.0268,96.848,No Popular,185.694,1,,0
0.393,2017,0.8759999999999999,"['Kurt Hugo Schneider', 'Alyson Stoner', 'MAX']",0.606,228387,0.328,0,0kn9QwZW8Ow9eTuZgxVEz8,0,10,0.138,-7.824,1,Sweater Weather,66,2017-06-16,0.0305,124.041,No Popular,228.387,3,,1
0.339,2004,0.0209,['Avril Lavigne'],0.6459999999999999,224933,0.583,0,7vTCIwHvCT3zMmtYBo0uff,2.4e-6,0,0.119,-4.532,1,How Does It Feel,47,2004,0.026,118.055,No Popular,224.933,1,,0
0.642,1996,0.921,['Marty Robbins'],0.684,172667,0.277,0,58ojWS1EGL6z5rEOELtJmH,6.54e-6,4,0.124,-13.1,1,Devil Woman,48,1996-03-12,0.0533,145.155,No Popular,172.667,1,,0
0.0652,1961,0.98,['Henry Mancini'],0.196,161520,0.255,0,0gljCof9FFOHKvxznqNR23,0.251,0,0.112,-15.075,1,Moon River - Remastered,21,1961-10-19,0.032,91.638,No Popular,161.52,1,,0
0.639,1947,0.993,['Supriti Ghosh'],0.295,191773,0.192,0,6zpzUVFh0Lrw6Tq9qqTYia,0.986,9,0.204,-15.838,1,Swapane Donhe Chhinu Ki Mohe,0,1947-12-01,0.0497,172.666,No Popular,191.773,1,,0
0.461,1966,0.765,['Johnny Cash'],0.628,125973,0.339,0,2FerANUOKovt1p24e3NLdE,3.54e-6,2,0.107,-14.142,1,Dirty Old Egg-Sucking Dog,19,1966-05-01,0.0373,103.823,No Popular,125.973,1,,0
0.915,2003,0.5,['Tito Nieves'],0.488,268587,0.865,0,7DKfdeKsm1RZczzJWK7jAY,1.04e-5,0,0.0737,-4.956,1,El Amor Más Bonito,35,2003-01-01,0.0389,94.375,No Popular,268.587,1,,0
0.747,1947,0.885,['Leigh Harline'],0.521,76781,0.593,0,722fCkVxYUTZ59Vho7SRjO,0.737,5,0.37,-6.6179999999999986,1,Main Title (From Mr. Blandings Builds His Dream House) (1948),0,1947-01-01,0.0494,144.494,No Popular,76.781,1,,0
0.21600000000000005,1972,0.642,['America'],0.389,188293,0.281,0,67ZhSDwDXJetHnJpCBzWIJ,0,7,0.102,-17.232,1,Children,34,1972,0.0306,139.328,No Popular,188.293,1,,0
0.929,1935,0.8,['Carmen Miranda'],0.818,159507,0.159,0,1Ji1SQCKSoVJM2lZUtJAtN,0,2,0.156,-19.826,0,Querido Adão,0,1935,0.103,134.332,No Popular,159.507,1,,0
0.7290000000000001,1969,0.528,['Boz Scaggs'],0.55,229800,0.423,0,5DVj7v8Bx1KhUeEUa0QDIb,0,9,0.759,-10.411,1,Now You're Gone,27,1969,0.0274,127.73,No Popular,229.8,1,,0
0.122,1949,0.765,['Nasim Begum'],0.381,193176,0.275,0,0XG41cQ4nBw3VKcfj2tmZd,3.66e-5,0,0.16699999999999998,-10.944,1,Ham ne jo phool chune dil main chubhay jaate hain,0,1949-01-01,0.0323,139.089,No Popular,193.176,1,,0
0.392,1989,0.306,['Don Henley'],0.623,315307,0.425,0,3NWcFiL6oCEagrFiTdDr1m,8.65e-5,8,0.108,-13.045,1,The End Of The Innocence,60,1989-01-01,0.0291,116.593,No Popular,315.307,1,,0
0.7609999999999999,1927,0.877,['Jimmie Rodgers'],0.5920000000000001,176253,0.55,0,6vte16uuBECogANf8837DA,0,3,0.255,-3.982,1,Daddy and Home,0,1927,0.026,139.498,No Popular,176.253,1,,0
0.294,2000,0.0285,['Bi-2'],0.33,292027,0.913,0,7a2tITrS5LZtlefeZscRFf,0.00548,7,0.34600000000000003,-2.21,0,Полковнику никто не пишет,57,2000-05-08,0.045,175.91299999999995,No Popular,292.027,1,,0
0.373,1941,0.994,['Gyanendra Prasad Goswami'],0.511,194987,0.267,0,0j3WW1a9EhPzkSrfExsbJc,0.738,2,0.34700000000000003,-15.225,1,Aay Maa Uma Rakhbo Ebar,0,1941-12-01,0.0697,66.695,No Popular,194.987,1,,0
0.588,1928,0.994,"['George Butterworth', 'John Cameron']",0.502,81333,0.199,0,5WTP0iaaQoyDUpNRqRBzy0,0.066,8,0.104,-12.435,0,"A Shropshire Lad: Think No More, Lad",0,1928,0.0373,106.759,No Popular,81.333,2,,1
0.924,1989,0.107,['The Pointer Sisters'],0.581,233533,0.7,0,3AgvZyLH4sWkII5bnU80aQ,0.0031,7,0.118,-10.723,0,I'm So Excited,54,1989-09-21,0.0377,182.415,No Popular,233.533,1,,0
0.329,1982,0.8759999999999999,['Juan Gabriel'],0.654,194693,0.191,0,7cUrtfZr6ONm7tvPqluEcK,1.33e-5,7,0.112,-14.446,1,Tú Me Dijiste Adiós,47,1982-01-11,0.0391,92.285,No Popular,194.693,1,,0
0.429,1968,0.0011,['Creedence Clearwater Revival'],0.418,228627,0.425,0,5k9fH8zWL4WYkQWGpIy21B,0.00131,10,0.099,-9.16,1,Gloomy,33,1968-07-05,0.0382,126.02,No Popular,228.627,1,,0
0.797,1999,0.0784,['Los Tigres Del Norte'],0.745,188160,0.639,0,3Lpg4XUPBhscufuiSCNd30,7.99e-6,8,0.261,-6.809,1,Prisión De Amor,62,1999-01-01,0.0248,100.412,No Popular,188.16,1,,0
0.718,1982,0.547,"['Alan Menken', 'Howard Ashman', 'Company']",0.49,236400,0.586,0,0Uy6mx0MvKR1h8WA0uZ5zZ,0,10,0.423,-12.296,1,Skid Row (Downtown) - 1982 Original Cast,23,1982-01-01,0.217,143.787,No Popular,236.4,3,,1
0.693,1966,0.8,['Hank Locklin'],0.365,139093,0.446,0,6EGg4oDb2rBVt2G9SnmZuK,0,2,0.0654,-9.421,1,A Good Woman's Love,36,1966,0.0308,173.657,No Popular,139.093,1,,0
0.655,1966,0.472,['Jefferson Airplane'],0.575,157507,0.5660000000000001,0,2KiW2M0f0F9qNI0HdCCc7P,0,3,0.0722,-8.601,1,It's No Secret,33,1966-08-15,0.0383,131.994,No Popular,157.507,1,,0
0.615,1963,0.8340000000000001,['Chet Atkins'],0.88,140773,0.304,0,6b9WltK6qCiQw2Pceu6qP3,0.9,0,0.0756,-13.821,1,Alley Cat,28,1963-12-24,0.0483,119.265,No Popular,140.773,1,,0
0.7090000000000001,1952,0.772,['Orquesta Casablanca'],0.472,185162,0.616,0,0Z0b5wVrxMWxJOA6koAGpv,0.388,6,0.188,-12.821,0,La Canción del Bosque - Remastered,0,1952-01-12,0.152,180.69,No Popular,185.162,1,,0
0.337,2006,4.86e-5,['Saosin'],0.282,171828,0.977,0,6s3d8xe76eyHPgD2QYutJQ,0.00921,2,0.344,-3.723,0,Sleepers,43,2006-01-01,0.0715,183.916,No Popular,171.828,1,,0
0.903,1978,0.0258,['CHIC'],0.91,331360,0.6409999999999999,0,7Kszjzps0xbQXyo1pO4KfE,6.42e-5,7,0.0642,-11.316,1,Le Freak - 2018 Remaster,66,1978-08-11,0.0589,118.533,No Popular,331.36,1,,0
0.155,2003,0.66,['Against Me!'],0.5920000000000001,160667,0.34,0,3JYWwjsqtBPQ7xQyIg6x0c,5.2e-5,0,0.233,-9.796,1,"Sink, Florida, Sink",41,2003-11-04,0.0384,123.598,No Popular,160.667,1,,0
0.675,1976,0.284,['Curtis Mayfield'],0.491,240493,0.595,0,2xWUH3uqnZ47dpiLLQqkZ3,0,0,0.125,-9.287,1,P.S. I Love You,29,1976,0.0775,159.048,No Popular,240.493,1,,0
0.93,1940,0.967,['Rita Ampatzi'],0.504,191507,0.364,0,4Yu2ArCxtm5LLEvOUmbl2B,0.909,0,0.15,-10.582,1,Voxaitissa,0,1940-01-01,0.0491,110.397,No Popular,191.507,1,,0
0.872,1935,0.985,['Bob Wills & His Texas Playboys'],0.627,176333,0.34600000000000003,0,5qnbiikQ280QxcLDlBHt0p,0.00182,9,0.328,-9.302,1,Trouble In Mind,4,1935,0.0702,122.973,No Popular,176.333,1,,0
0.522,1957,0.789,['John Coltrane'],0.501,494667,0.461,0,07YLvQtedahibwCBRcjFLN,0.152,3,0.102,-8.646,0,Chronic Blues - Rudy Van Gelder Remaster,18,1957,0.0351,134.398,No Popular,494.667,1,,0
0.7979999999999999,1963,0.6609999999999999,['Vince Guaraldi'],0.593,174467,0.462,0,42maAi4J5saZXz0qaHf7XT,0.932,9,0.141,-14.323,0,Outra Vez,29,1963,0.031,103.482,No Popular,174.467,1,,0
0.597,1940,0.6990000000000001,['Эрнест Хемингуэй'],0.73,94989,0.105,1,22br2xJWKCurbDeqERxN0n,0,7,0.321,-19.131,1,Часть 167.5 - По ком звонит колокол,0,1940,0.961,64.71,No Popular,94.989,1,,0
0.675,1948,0.995,['Kalyani'],0.483,207383,0.0849,0,0haOoISVRG4whXkwHbVUnr,0.0671,0,0.136,-12.673,1,Ae Chaman Bata Kyon Hansta Hai,0,1948-12-31,0.0837,72.782,No Popular,207.383,1,,0
0.7809999999999999,1988,0.0915,['New Edition'],0.588,309840,0.856,0,7JmPqImeW3kLoYVNBA9v11,2.62e-5,5,0.365,-12.418,0,If It Isn't Love,58,1988-01-01,0.0378,97.968,No Popular,309.84,1,,0
0.831,1963,0.758,['Connie Francis'],0.617,142293,0.642,0,1B55nO2Mz6xusn3JfFq9Vx,1.67e-4,9,0.8009999999999999,-9.579,0,Vacation,18,1963-10-01,0.0514,143.36700000000005,No Popular,142.293,1,,0
0.821,1999,0.00967,"['Ruff Ryders', 'Drag-On', 'Juvenile']",0.72,295827,0.851,1,58jV4YBV2WpCb00gJfht9a,0,8,0.168,-6.572,0,Down Bottom,48,1999-01-01,0.159,144.595,No Popular,295.827,3,,1
0.0606,1953,0.989,"['Vincenzo Bellini', 'Nicola Rossi-Lemeni', 'Rolando Panerai', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin', 'Orchestra Del Teatro Alla Scala Di Milan']",0.29600000000000004,285760,0.182,0,0cgM8r13jnS3sE804ygVxK,0.0416,5,0.099,-17.381,1,"I Puritani (1997 - Remaster), Act II: Il rival salvar tu dêi",0,1953,0.045,123.117,No Popular,285.76,7,,1
0.7,1967,0.784,['Thelonious Monk'],0.6709999999999999,400427,0.439,0,4jsgnWWPKM45CHfju35xqL,0.145,8,0.13,-11.181,1,Locomotive,44,1967,0.0408,112.208,No Popular,400.427,1,,0
0.742,2019,0.107,['Flipp Dinero'],0.792,195637,0.743,1,6V7g6qM8wheMivMWrzbPTM,0,7,0.183,-2.806,1,Leave Me Alone,73,2019-11-22,0.0851,150.024,No Popular,195.637,1,,0
0.933,1978,0.354,['Dave Mason'],0.579,338667,0.551,0,7nkO7svreZI0yRtcYUqxtP,0.00114,5,0.715,-13.988,1,Feeling Alright?,20,1978-01-01,0.0393,94.662,No Popular,338.667,1,,0
0.0978,1990,0.989,['Emile Pandolfi'],0.245,138827,0.217,0,5yJySr9NDqTnORpO2TdIsl,0.899,0,0.258,-18.201,1,Dr. Zhivago,41,1990-01-01,0.0339,79.921,No Popular,138.827,1,,0
0.684,2018,0.098,"['Future', 'Juice WRLD', 'Yung Bans']",0.456,151013,0.516,1,3thLnNvO9IctWoccbsZyJV,0,8,0.115,-10.512,1,Different (feat. Yung Bans),61,2018-10-19,0.459,77.058,No Popular,151.013,3,,1
0.118,1988,0.935,['Bette Midler'],0.252,211133,0.0793,0,2nu1OmQ52ZXV6nqBN5UQp5,5.3799999999999986e-5,9,0.0956,-15.841,1,I Think It's Going to Rain Today,37,1988,0.0328,86.725,No Popular,211.133,1,,0
0.7090000000000001,1950,0.889,['Lefty Frizzell'],0.782,145307,0.18,0,2MLmMItieH3cYupvapW81T,5.09e-5,9,0.0571,-12.914,1,How Long Will It Take (To Stop Loving You),5,1950,0.034,110.057,No Popular,145.307,1,,0
0.16899999999999998,1961,0.98,['John Coltrane'],0.4920000000000001,837813,0.232,0,1PLbGCU1s3imPfz7FZ4NI0,0.902,1,0.129,-11.977,1,Lush Life - Rudy Van Gelder Remaster,38,1961,0.0342,105.689,No Popular,837.813,1,,0
0.12,2007,2.48e-4,['HELLYEAH'],0.409,258020,0.916,0,0cnySM1Mlep9l9Y2fKo04w,0.0113,8,0.125,-3.181,1,You Wouldn't Know,49,2007-04-10,0.0511,147.171,No Popular,258.02,1,,0
0.8140000000000001,2017,0.501,"['A Boogie Wit da Hoodie', 'Kodak Black']",0.8390000000000001,209269,0.81,1,1f5cbQtDrykjarZVrShaDI,0,5,0.117,-5.274,0,Drowning (feat. Kodak Black),76,2017-09-29,0.0568,129.014,No Popular,209.269,2,,1
0.498,1941,0.996,['Juthika Roy'],0.546,212573,0.0688,0,0rCHfKuLOqgcz2ynGEHp0T,0.79,0,0.117,-15.745,0,Boner Tapas Kumari Ami,0,1941-12-01,0.0436,76.742,No Popular,212.573,1,,0
0.6990000000000001,1980,0.0773,['Bruce Springsteen'],0.401,183973,0.911,0,6QXjiVOwMFDjDnIuE7Pjm5,0.00112,9,0.225,-7.184,1,Jackson Cage,40,1980-10-17,0.0678,138.908,No Popular,183.973,1,,0
0.299,1965,0.875,['Chorus & Orchestra'],0.168,80760,0.234,0,1vzrlknOYpj3eTjmJolums,7.46e-4,0,0.251,-12.447,1,Climb Ev'ry Mountain (Reprise),39,1965,0.0313,103.632,No Popular,80.76,1,,0
0.242,2019,3.3e-4,['Skillet'],0.5479999999999999,244538,0.924,0,2pYaGdqXBrl8MdvuwgtBb7,1.42e-5,11,0.162,-4.48,0,Legendary,67,2019-08-02,0.0689,124.031,No Popular,244.538,1,,0
0.768,1967,0.171,['Traffic'],0.24,334000,0.615,0,5CGpPUcUahMuLzkNK9ZgPP,0.0125,2,0.0801,-14.117,1,Dear Mr. Fantasy,60,1967,0.0677,166.657,No Popular,334,1,,0
0.619,2014,0.00701,['WALK THE MOON'],0.578,199080,0.866,0,4kbj5MwxO1bq9wjT5g9HaA,0,1,0.257,-3.804,1,Shut Up and Dance,80,2014-12-02,0.0619,128.03799999999998,Popular,199.08,1,,0
0.485,1936,0.16699999999999998,"['Ernst H. Gombrich', 'Christoph Waltz']",0.7120000000000001,195853,0.297,0,0nl1hOnpC6P4cNBm5iKqsE,8.42e-6,10,0.207,-16.242,0,"Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 12",17,1936,0.934,110.468,No Popular,195.853,2,,1
0.547,2009,0.909,['Foo Fighters'],0.643,250907,0.344,0,3QmesrvdbPjwf7i40nht1D,0.0112,2,0.106,-11.342,1,Everlong - Acoustic Version,70,2009-11-03,0.0349,144.171,No Popular,250.907,1,,0
0.309,1950,0.941,['Vishwanath Bagul'],0.256,191867,0.425,0,1G5yBa93q5Ow6fkwywDgzH,0.00113,11,0.476,-13.344,1,Madhya Mad Chori,0,1950-12-31,0.0369,112.793,No Popular,191.867,1,,0
0.866,1962,0.612,['Eddie Holland'],0.6709999999999999,145107,0.6809999999999999,0,6VOJTcrzaFo9IDo4acFbjP,0,3,0.27,-7.726,1,Jamie,17,1962-01-01,0.0482,121.749,No Popular,145.107,1,,0
0.252,1955,0.972,['The Five'],0.461,175627,0.0774,0,1kXr53CzReqDYBju9w6XdO,0.0612,3,0.109,-17.729,0,Soft as Spring,3,1955-07-01,0.0423,82.51,No Popular,175.627,1,,0
0.525,2015,0.0225,"['Big Gigantic', 'GRiZ']",0.638,243519,0.8909999999999999,0,68iIALIAQ03juj9BZpafox,0.00141999999999999,1,0.947,-4.7639999999999985,1,Good Times Roll,53,2015-08-12,0.108,99.979,No Popular,243.519,2,,1
